date,temperature,precipitation,city,country,continent,latitude,longitude
1997-12-22,10.3,0.0,Lucknow,India,Asia,26.8667,80.933
1997-12-26,9.0,0.0,Lucknow,India,Asia,26.8667,80.933
1997-12-28,14.4,0.0,Lucknow,India,Asia,26.8667,80.933
1997-12-29,15.2,0.0,Lucknow,India,Asia,26.8667,80.933
1998-01-01,10.0,0.0,Lucknow,India,Asia,26.8667,80.933
1998-01-07,10.0,0.0,Lucknow,India,Asia,26.8667,80.933
1998-01-14,14.2,0.0,Lucknow,India,Asia,26.8667,80.933
1998-01-15,16.5,0.0,Lucknow,India,Asia,26.8667,80.933
1998-01-18,12.8,0.0,Lucknow,India,Asia,26.8667,80.933
1998-01-23,13.0,0.0,Lucknow,India,Asia,26.8667,80.933
1998-01-27,17.0,0.0,Lucknow,India,Asia,26.8667,80.933
1998-01-31,16.6,0.0,Lucknow,India,Asia,26.8667,80.933
1998-02-03,18.7,0.0,Lucknow,India,Asia,26.8667,80.933
1998-02-04,17.5,0.0,Lucknow,India,Asia,26.8667,80.933
1998-02-07,16.3,0.0,Lucknow,India,Asia,26.8667,80.933
1998-02-08,15.9,0.0,Lucknow,India,Asia,26.8667,80.933
1998-02-09,15.5,0.0,Lucknow,India,Asia,26.8667,80.933
1998-02-12,18.5,0.0,Lucknow,India,Asia,26.8667,80.933
1998-02-16,22.9,0.0,Lucknow,India,Asia,26.8667,80.933
1998-02-20,16.2,0.0,Lucknow,India,Asia,26.8667,80.933
1998-02-24,16.5,0.0,Lucknow,India,Asia,26.8667,80.933
1998-02-27,16.8,0.0,Lucknow,India,Asia,26.8667,80.933
1998-02-28,16.2,0.0,Lucknow,India,Asia,26.8667,80.933
1998-03-12,22.6,2.0,Lucknow,India,Asia,26.8667,80.933
1998-03-20,24.0,0.0,Lucknow,India,Asia,26.8667,80.933
1998-03-21,23.9,0.0,Lucknow,India,Asia,26.8667,80.933
1998-03-23,23.4,4.1,Lucknow,India,Asia,26.8667,80.933
1998-04-01,24.4,0.0,Lucknow,India,Asia,26.8667,80.933
1998-04-05,27.5,0.0,Lucknow,India,Asia,26.8667,80.933
1998-04-13,28.0,0.0,Lucknow,India,Asia,26.8667,80.933
1998-04-17,30.1,0.0,Lucknow,India,Asia,26.8667,80.933
1998-05-03,32.8,0.0,Lucknow,India,Asia,26.8667,80.933
1998-06-02,37.4,0.0,Lucknow,India,Asia,26.8667,80.933
1998-06-03,36.0,0.0,Lucknow,India,Asia,26.8667,80.933
1998-06-04,35.3,0.0,Lucknow,India,Asia,26.8667,80.933
1998-06-06,36.5,0.0,Lucknow,India,Asia,26.8667,80.933
1998-06-08,38.0,0.0,Lucknow,India,Asia,26.8667,80.933
1998-06-11,33.0,0.0,Lucknow,India,Asia,26.8667,80.933
1998-06-12,33.8,0.0,Lucknow,India,Asia,26.8667,80.933
1998-06-15,30.3,7.1,Lucknow,India,Asia,26.8667,80.933
1998-06-20,31.3,0.0,Lucknow,India,Asia,26.8667,80.933
1998-06-23,31.5,0.0,Lucknow,India,Asia,26.8667,80.933
1998-06-24,32.3,0.0,Lucknow,India,Asia,26.8667,80.933
1998-07-02,32.3,7.1,Lucknow,India,Asia,26.8667,80.933
1998-07-05,29.5,63.0,Lucknow,India,Asia,26.8667,80.933
1998-07-06,27.4,22.1,Lucknow,India,Asia,26.8667,80.933
1998-07-08,28.7,46.0,Lucknow,India,Asia,26.8667,80.933
1998-07-09,28.4,4.1,Lucknow,India,Asia,26.8667,80.933
1998-07-10,30.5,0.0,Lucknow,India,Asia,26.8667,80.933
1998-07-12,27.0,7.1,Lucknow,India,Asia,26.8667,80.933
1998-07-14,28.3,2.0,Lucknow,India,Asia,26.8667,80.933
1998-07-16,27.3,7.1,Lucknow,India,Asia,26.8667,80.933
1998-07-18,28.3,16.0,Lucknow,India,Asia,26.8667,80.933
1998-07-20,27.6,56.9,Lucknow,India,Asia,26.8667,80.933
1998-07-22,32.4,0.0,Lucknow,India,Asia,26.8667,80.933
1998-07-24,32.3,0.0,Lucknow,India,Asia,26.8667,80.933
1998-07-25,31.8,0.0,Lucknow,India,Asia,26.8667,80.933
1998-07-30,29.4,0.0,Lucknow,India,Asia,26.8667,80.933
1998-08-11,28.9,24.9,Lucknow,India,Asia,26.8667,80.933
1998-08-15,27.3,26.9,Lucknow,India,Asia,26.8667,80.933
1998-08-22,28.9,1.0,Lucknow,India,Asia,26.8667,80.933
1998-08-23,29.5,0.3,Lucknow,India,Asia,26.8667,80.933
1998-08-24,27.8,0.0,Lucknow,India,Asia,26.8667,80.933
1998-08-31,28.7,0.0,Lucknow,India,Asia,26.8667,80.933
1998-09-02,29.1,0.0,Lucknow,India,Asia,26.8667,80.933
1998-09-07,29.2,0.0,Lucknow,India,Asia,26.8667,80.933
1998-09-08,30.2,0.0,Lucknow,India,Asia,26.8667,80.933
1998-09-19,29.8,0.0,Lucknow,India,Asia,26.8667,80.933
1998-09-20,27.5,0.0,Lucknow,India,Asia,26.8667,80.933
1998-09-28,30.5,0.0,Lucknow,India,Asia,26.8667,80.933
1998-10-02,28.3,5.1,Lucknow,India,Asia,26.8667,80.933
1998-10-06,28.0,0.0,Lucknow,India,Asia,26.8667,80.933
1998-10-09,29.2,0.0,Lucknow,India,Asia,26.8667,80.933
1998-10-12,29.2,0.0,Lucknow,India,Asia,26.8667,80.933
1998-10-13,28.4,0.0,Lucknow,India,Asia,26.8667,80.933
1998-10-14,27.5,0.0,Lucknow,India,Asia,26.8667,80.933
1998-10-26,25.7,0.0,Lucknow,India,Asia,26.8667,80.933
1998-11-03,21.9,0.0,Lucknow,India,Asia,26.8667,80.933
1998-11-05,23.2,0.0,Lucknow,India,Asia,26.8667,80.933
1998-11-11,20.7,0.0,Lucknow,India,Asia,26.8667,80.933
1998-11-12,22.8,0.0,Lucknow,India,Asia,26.8667,80.933
1998-11-14,21.6,0.0,Lucknow,India,Asia,26.8667,80.933
1998-11-19,23.2,0.0,Lucknow,India,Asia,26.8667,80.933
1998-11-22,20.1,0.0,Lucknow,India,Asia,26.8667,80.933
1998-11-23,19.9,0.0,Lucknow,India,Asia,26.8667,80.933
1998-11-27,19.3,0.0,Lucknow,India,Asia,26.8667,80.933
1998-12-01,20.5,0.0,Lucknow,India,Asia,26.8667,80.933
1998-12-05,17.3,0.0,Lucknow,India,Asia,26.8667,80.933
1998-12-08,17.9,0.0,Lucknow,India,Asia,26.8667,80.933
1998-12-09,16.2,0.0,Lucknow,India,Asia,26.8667,80.933
1998-12-11,16.9,0.0,Lucknow,India,Asia,26.8667,80.933
1998-12-13,16.5,0.0,Lucknow,India,Asia,26.8667,80.933
1998-12-21,14.7,0.0,Lucknow,India,Asia,26.8667,80.933
1998-12-28,8.0,0.0,Lucknow,India,Asia,26.8667,80.933
1999-01-08,14.8,2.0,Lucknow,India,Asia,26.8667,80.933
1999-02-03,16.7,2.0,Lucknow,India,Asia,26.8667,80.933
1999-06-22,30.8,3.0,Lucknow,India,Asia,26.8667,80.933
1999-06-30,31.8,0.0,Lucknow,India,Asia,26.8667,80.933
1999-07-01,33.0,0.5,Lucknow,India,Asia,26.8667,80.933
1999-07-08,31.7,0.0,Lucknow,India,Asia,26.8667,80.933
1999-07-21,29.3,23.1,Lucknow,India,Asia,26.8667,80.933
1999-08-01,31.3,0.0,Lucknow,India,Asia,26.8667,80.933
1999-08-10,29.7,2.0,Lucknow,India,Asia,26.8667,80.933
1999-08-13,29.2,7.1,Lucknow,India,Asia,26.8667,80.933
1999-08-14,30.2,0.0,Lucknow,India,Asia,26.8667,80.933
1999-08-22,28.7,8.9,Lucknow,India,Asia,26.8667,80.933
1999-08-29,30.1,3.0,Lucknow,India,Asia,26.8667,80.933
1999-09-02,26.1,22.1,Lucknow,India,Asia,26.8667,80.933
1999-09-10,28.8,3.0,Lucknow,India,Asia,26.8667,80.933
1999-09-14,28.2,0.3,Lucknow,India,Asia,26.8667,80.933
1999-09-21,29.3,14.0,Lucknow,India,Asia,26.8667,80.933
1999-09-23,29.5,0.0,Lucknow,India,Asia,26.8667,80.933
1999-10-03,25.4,3.0,Lucknow,India,Asia,26.8667,80.933
1999-10-11,28.1,0.0,Lucknow,India,Asia,26.8667,80.933
1999-10-17,25.3,0.0,Lucknow,India,Asia,26.8667,80.933
1999-10-21,26.2,0.0,Lucknow,India,Asia,26.8667,80.933
1999-10-28,24.7,0.0,Lucknow,India,Asia,26.8667,80.933
1999-10-30,24.5,0.0,Lucknow,India,Asia,26.8667,80.933
1999-11-05,24.7,0.0,Lucknow,India,Asia,26.8667,80.933
1999-11-26,18.1,0.0,Lucknow,India,Asia,26.8667,80.933
1999-11-30,18.3,0.0,Lucknow,India,Asia,26.8667,80.933
1999-12-01,17.8,0.0,Lucknow,India,Asia,26.8667,80.933
1999-12-20,15.6,0.0,Lucknow,India,Asia,26.8667,80.933
2000-03-03,23.2,0.0,Lucknow,India,Asia,26.8667,80.933
2000-03-24,21.9,0.0,Lucknow,India,Asia,26.8667,80.933
2000-04-15,28.2,6.1,Lucknow,India,Asia,26.8667,80.933
2000-04-16,29.5,0.0,Lucknow,India,Asia,26.8667,80.933
2000-04-24,29.1,0.0,Lucknow,India,Asia,26.8667,80.933
2000-04-28,30.7,0.0,Lucknow,India,Asia,26.8667,80.933
2000-05-07,30.2,0.0,Lucknow,India,Asia,26.8667,80.933
2000-05-13,32.0,7.1,Lucknow,India,Asia,26.8667,80.933
2000-05-14,32.7,0.0,Lucknow,India,Asia,26.8667,80.933
2000-05-22,27.6,54.1,Lucknow,India,Asia,26.8667,80.933
2000-05-23,27.5,8.9,Lucknow,India,Asia,26.8667,80.933
2000-05-24,30.0,2.0,Lucknow,India,Asia,26.8667,80.933
2000-05-31,28.4,5.1,Lucknow,India,Asia,26.8667,80.933
2000-06-02,31.0,4.1,Lucknow,India,Asia,26.8667,80.933
2000-06-03,32.3,0.0,Lucknow,India,Asia,26.8667,80.933
2000-06-07,26.6,51.1,Lucknow,India,Asia,26.8667,80.933
2000-06-08,27.2,42.9,Lucknow,India,Asia,26.8667,80.933
2000-06-09,28.7,18.0,Lucknow,India,Asia,26.8667,80.933
2000-06-13,31.1,0.0,Lucknow,India,Asia,26.8667,80.933
2000-06-16,29.9,0.3,Lucknow,India,Asia,26.8667,80.933
2000-06-21,27.6,23.1,Lucknow,India,Asia,26.8667,80.933
2000-06-25,31.0,9.9,Lucknow,India,Asia,26.8667,80.933
2000-06-28,30.0,7.1,Lucknow,India,Asia,26.8667,80.933
2000-07-03,30.8,30.0,Lucknow,India,Asia,26.8667,80.933
2000-07-05,32.5,1.0,Lucknow,India,Asia,26.8667,80.933
2000-07-07,27.8,4.1,Lucknow,India,Asia,26.8667,80.933
2000-07-09,29.1,23.1,Lucknow,India,Asia,26.8667,80.933
2000-07-10,29.0,0.0,Lucknow,India,Asia,26.8667,80.933
2000-07-11,27.3,6.1,Lucknow,India,Asia,26.8667,80.933
2000-07-12,30.1,4.1,Lucknow,India,Asia,26.8667,80.933
2000-07-14,30.0,0.0,Lucknow,India,Asia,26.8667,80.933
2000-07-15,28.2,4.1,Lucknow,India,Asia,26.8667,80.933
2000-07-16,28.8,15.0,Lucknow,India,Asia,26.8667,80.933
2000-07-17,30.4,18.0,Lucknow,India,Asia,26.8667,80.933
2000-07-18,31.4,0.0,Lucknow,India,Asia,26.8667,80.933
2000-07-22,28.8,2.0,Lucknow,India,Asia,26.8667,80.933
2000-07-27,28.7,71.1,Lucknow,India,Asia,26.8667,80.933
2000-07-28,29.7,7.9,Lucknow,India,Asia,26.8667,80.933
2000-07-29,29.4,0.0,Lucknow,India,Asia,26.8667,80.933
2000-07-31,28.3,0.3,Lucknow,India,Asia,26.8667,80.933
2000-08-01,29.4,6.1,Lucknow,India,Asia,26.8667,80.933
2000-08-02,30.4,0.0,Lucknow,India,Asia,26.8667,80.933
2000-08-08,28.9,0.0,Lucknow,India,Asia,26.8667,80.933
2000-08-11,29.8,2.0,Lucknow,India,Asia,26.8667,80.933
2000-08-12,29.5,0.0,Lucknow,India,Asia,26.8667,80.933
2000-08-13,30.0,0.5,Lucknow,India,Asia,26.8667,80.933
2000-08-14,28.4,2.0,Lucknow,India,Asia,26.8667,80.933
2000-08-15,26.3,59.9,Lucknow,India,Asia,26.8667,80.933
2000-08-18,28.0,56.9,Lucknow,India,Asia,26.8667,80.933
2000-08-19,30.0,1.0,Lucknow,India,Asia,26.8667,80.933
2000-08-20,30.2,1.0,Lucknow,India,Asia,26.8667,80.933
2000-08-21,30.0,0.0,Lucknow,India,Asia,26.8667,80.933
2000-08-30,25.7,249.9,Lucknow,India,Asia,26.8667,80.933
2000-08-31,26.3,102.1,Lucknow,India,Asia,26.8667,80.933
2000-09-01,28.1,7.9,Lucknow,India,Asia,26.8667,80.933
2000-09-03,28.3,15.0,Lucknow,India,Asia,26.8667,80.933
2000-09-04,28.9,3.0,Lucknow,India,Asia,26.8667,80.933
2000-09-05,28.8,0.0,Lucknow,India,Asia,26.8667,80.933
2000-09-06,28.5,0.0,Lucknow,India,Asia,26.8667,80.933
2000-09-08,27.2,5.1,Lucknow,India,Asia,26.8667,80.933
2000-09-09,27.1,21.1,Lucknow,India,Asia,26.8667,80.933
2000-09-20,28.4,0.0,Lucknow,India,Asia,26.8667,80.933
2000-11-28,18.0,0.0,Lucknow,India,Asia,26.8667,80.933
2001-02-25,23.2,0.0,Lucknow,India,Asia,26.8667,80.933
2001-03-21,27.4,0.0,Lucknow,India,Asia,26.8667,80.933
2001-03-30,27.3,0.0,Lucknow,India,Asia,26.8667,80.933
2001-04-15,27.7,3.0,Lucknow,India,Asia,26.8667,80.933
2001-04-16,29.4,0.0,Lucknow,India,Asia,26.8667,80.933
2001-05-02,29.9,4.1,Lucknow,India,Asia,26.8667,80.933
2001-05-04,27.4,1.0,Lucknow,India,Asia,26.8667,80.933
2001-05-05,30.8,0.0,Lucknow,India,Asia,26.8667,80.933
2001-05-17,28.0,14.0,Lucknow,India,Asia,26.8667,80.933
2001-05-18,29.1,0.0,Lucknow,India,Asia,26.8667,80.933
2001-05-25,35.1,0.0,Lucknow,India,Asia,26.8667,80.933
2001-06-03,28.4,0.0,Lucknow,India,Asia,26.8667,80.933
2001-06-04,27.9,0.0,Lucknow,India,Asia,26.8667,80.933
2001-06-05,30.1,11.9,Lucknow,India,Asia,26.8667,80.933
2001-06-06,31.2,0.0,Lucknow,India,Asia,26.8667,80.933
2001-06-17,30.2,2.0,Lucknow,India,Asia,26.8667,80.933
2001-06-19,29.2,41.9,Lucknow,India,Asia,26.8667,80.933
2001-06-20,30.7,0.0,Lucknow,India,Asia,26.8667,80.933
2001-06-21,30.3,0.3,Lucknow,India,Asia,26.8667,80.933
2001-06-22,27.9,46.0,Lucknow,India,Asia,26.8667,80.933
2001-06-23,27.2,2.0,Lucknow,India,Asia,26.8667,80.933
2001-06-24,28.4,13.0,Lucknow,India,Asia,26.8667,80.933
2001-06-26,28.1,51.1,Lucknow,India,Asia,26.8667,80.933
2001-06-27,29.0,2.0,Lucknow,India,Asia,26.8667,80.933
2001-06-28,29.4,1.0,Lucknow,India,Asia,26.8667,80.933
2001-06-29,28.3,7.9,Lucknow,India,Asia,26.8667,80.933
2001-06-30,29.7,1.0,Lucknow,India,Asia,26.8667,80.933
2001-07-01,29.2,1.0,Lucknow,India,Asia,26.8667,80.933
2001-07-02,29.4,0.0,Lucknow,India,Asia,26.8667,80.933
2001-07-08,29.3,1.0,Lucknow,India,Asia,26.8667,80.933
2001-07-09,31.8,2.0,Lucknow,India,Asia,26.8667,80.933
2001-07-10,30.7,1.0,Lucknow,India,Asia,26.8667,80.933
2001-07-11,28.7,0.0,Lucknow,India,Asia,26.8667,80.933
2001-07-13,30.0,1.0,Lucknow,India,Asia,26.8667,80.933
2001-07-14,29.3,0.8,Lucknow,India,Asia,26.8667,80.933
2001-07-15,28.9,0.0,Lucknow,India,Asia,26.8667,80.933
2001-07-21,28.3,6.1,Lucknow,India,Asia,26.8667,80.933
2001-07-22,30.3,4.1,Lucknow,India,Asia,26.8667,80.933
2001-07-23,30.9,5.1,Lucknow,India,Asia,26.8667,80.933
2001-07-24,30.2,0.0,Lucknow,India,Asia,26.8667,80.933
2001-07-25,30.7,2.0,Lucknow,India,Asia,26.8667,80.933
2001-07-26,29.3,0.0,Lucknow,India,Asia,26.8667,80.933
2001-07-28,27.5,52.1,Lucknow,India,Asia,26.8667,80.933
2001-07-29,27.7,33.0,Lucknow,India,Asia,26.8667,80.933
2001-07-30,29.8,0.0,Lucknow,India,Asia,26.8667,80.933
2001-08-03,26.7,21.1,Lucknow,India,Asia,26.8667,80.933
2001-08-04,30.2,40.9,Lucknow,India,Asia,26.8667,80.933
2001-08-05,29.8,0.0,Lucknow,India,Asia,26.8667,80.933
2001-08-06,31.1,7.1,Lucknow,India,Asia,26.8667,80.933
2001-08-07,30.5,0.0,Lucknow,India,Asia,26.8667,80.933
2001-08-08,27.4,2.0,Lucknow,India,Asia,26.8667,80.933
2001-08-10,30.0,3.0,Lucknow,India,Asia,26.8667,80.933
2001-08-11,29.6,0.8,Lucknow,India,Asia,26.8667,80.933
2001-08-12,31.2,0.0,Lucknow,India,Asia,26.8667,80.933
2001-08-15,30.2,1.0,Lucknow,India,Asia,26.8667,80.933
2001-08-16,30.5,3.0,Lucknow,India,Asia,26.8667,80.933
2001-08-17,29.5,10.9,Lucknow,India,Asia,26.8667,80.933
2001-08-19,27.8,57.9,Lucknow,India,Asia,26.8667,80.933
2001-08-20,29.2,5.1,Lucknow,India,Asia,26.8667,80.933
2001-08-21,29.7,1.0,Lucknow,India,Asia,26.8667,80.933
2001-08-23,29.3,7.1,Lucknow,India,Asia,26.8667,80.933
2001-08-24,28.8,0.0,Lucknow,India,Asia,26.8667,80.933
2001-09-01,27.8,7.9,Lucknow,India,Asia,26.8667,80.933
2001-09-02,27.2,6.1,Lucknow,India,Asia,26.8667,80.933
2001-09-03,28.4,7.1,Lucknow,India,Asia,26.8667,80.933
2001-09-04,29.8,5.1,Lucknow,India,Asia,26.8667,80.933
2001-09-05,28.9,0.0,Lucknow,India,Asia,26.8667,80.933
2001-09-06,28.9,0.5,Lucknow,India,Asia,26.8667,80.933
2001-09-07,30.3,0.0,Lucknow,India,Asia,26.8667,80.933
2001-10-04,24.8,111.0,Lucknow,India,Asia,26.8667,80.933
2001-10-05,27.9,23.1,Lucknow,India,Asia,26.8667,80.933
2001-10-06,28.2,0.0,Lucknow,India,Asia,26.8667,80.933
2001-11-07,22.3,7.9,Lucknow,India,Asia,26.8667,80.933
2001-11-08,22.4,0.0,Lucknow,India,Asia,26.8667,80.933
2002-01-28,13.9,5.1,Lucknow,India,Asia,26.8667,80.933
2002-01-29,14.8,0.0,Lucknow,India,Asia,26.8667,80.933
2002-02-06,17.5,1.0,Lucknow,India,Asia,26.8667,80.933
2002-02-07,19.7,0.0,Lucknow,India,Asia,26.8667,80.933
2002-02-08,19.5,0.0,Lucknow,India,Asia,26.8667,80.933
2002-02-11,15.0,3.0,Lucknow,India,Asia,26.8667,80.933
2002-02-13,16.5,0.0,Lucknow,India,Asia,26.8667,80.933
2002-05-16,32.6,0.0,Lucknow,India,Asia,26.8667,80.933
2002-05-25,29.4,0.8,Lucknow,India,Asia,26.8667,80.933
2002-05-26,30.6,0.0,Lucknow,India,Asia,26.8667,80.933
2002-05-27,28.4,4.1,Lucknow,India,Asia,26.8667,80.933
2002-05-28,28.8,0.0,Lucknow,India,Asia,26.8667,80.933
2002-06-06,32.1,3.0,Lucknow,India,Asia,26.8667,80.933
2002-06-15,31.8,8.9,Lucknow,India,Asia,26.8667,80.933
2002-06-16,31.8,0.0,Lucknow,India,Asia,26.8667,80.933
2002-06-20,33.7,0.8,Lucknow,India,Asia,26.8667,80.933
2002-06-22,31.6,6.1,Lucknow,India,Asia,26.8667,80.933
2002-06-23,33.4,0.5,Lucknow,India,Asia,26.8667,80.933
2002-06-24,33.2,0.0,Lucknow,India,Asia,26.8667,80.933
2002-06-28,31.4,1.0,Lucknow,India,Asia,26.8667,80.933
2002-06-29,33.0,0.0,Lucknow,India,Asia,26.8667,80.933
2002-07-03,30.9,39.9,Lucknow,India,Asia,26.8667,80.933
2002-07-04,31.9,0.0,Lucknow,India,Asia,26.8667,80.933
2002-07-06,31.3,30.0,Lucknow,India,Asia,26.8667,80.933
2002-07-07,34.7,0.0,Lucknow,India,Asia,26.8667,80.933
2002-07-08,35.4,2.0,Lucknow,India,Asia,26.8667,80.933
2002-07-09,35.0,0.0,Lucknow,India,Asia,26.8667,80.933
2002-07-16,30.5,5.1,Lucknow,India,Asia,26.8667,80.933
2002-07-18,31.7,7.1,Lucknow,India,Asia,26.8667,80.933
2002-07-19,34.1,0.5,Lucknow,India,Asia,26.8667,80.933
2002-07-21,29.8,1.0,Lucknow,India,Asia,26.8667,80.933
2002-07-22,32.6,0.5,Lucknow,India,Asia,26.8667,80.933
2002-07-29,31.9,5.1,Lucknow,India,Asia,26.8667,80.933
2002-07-30,32.1,0.5,Lucknow,India,Asia,26.8667,80.933
2002-07-31,28.3,79.0,Lucknow,India,Asia,26.8667,80.933
2002-08-01,30.4,5.1,Lucknow,India,Asia,26.8667,80.933
2002-08-02,30.7,0.0,Lucknow,India,Asia,26.8667,80.933
2002-08-03,29.0,0.8,Lucknow,India,Asia,26.8667,80.933
2002-08-05,31.0,0.0,Lucknow,India,Asia,26.8667,80.933
2002-08-08,32.2,0.0,Lucknow,India,Asia,26.8667,80.933
2002-08-13,26.9,24.9,Lucknow,India,Asia,26.8667,80.933
2002-08-14,28.5,23.9,Lucknow,India,Asia,26.8667,80.933
2002-08-15,30.2,7.9,Lucknow,India,Asia,26.8667,80.933
2002-08-16,31.3,0.0,Lucknow,India,Asia,26.8667,80.933
2002-08-17,30.3,0.3,Lucknow,India,Asia,26.8667,80.933
2002-08-18,28.2,0.0,Lucknow,India,Asia,26.8667,80.933
2002-08-19,30.3,20.1,Lucknow,India,Asia,26.8667,80.933
2002-08-21,26.3,20.1,Lucknow,India,Asia,26.8667,80.933
2002-08-22,28.3,2.0,Lucknow,India,Asia,26.8667,80.933
2002-08-25,28.8,0.0,Lucknow,India,Asia,26.8667,80.933
2002-08-29,30.6,0.0,Lucknow,India,Asia,26.8667,80.933
2002-08-30,30.7,1.0,Lucknow,India,Asia,26.8667,80.933
2002-08-31,30.3,0.0,Lucknow,India,Asia,26.8667,80.933
2002-09-02,30.1,0.0,Lucknow,India,Asia,26.8667,80.933
2002-09-04,28.8,0.0,Lucknow,India,Asia,26.8667,80.933
2002-09-06,25.3,88.9,Lucknow,India,Asia,26.8667,80.933
2002-09-07,26.8,0.0,Lucknow,India,Asia,26.8667,80.933
2002-09-08,25.7,23.1,Lucknow,India,Asia,26.8667,80.933
2002-09-09,26.7,32.0,Lucknow,India,Asia,26.8667,80.933
2002-09-10,26.2,1.0,Lucknow,India,Asia,26.8667,80.933
2002-09-11,25.4,4.1,Lucknow,India,Asia,26.8667,80.933
2002-09-12,25.8,0.0,Lucknow,India,Asia,26.8667,80.933
2002-09-13,26.8,45.0,Lucknow,India,Asia,26.8667,80.933
2002-09-14,29.7,1.0,Lucknow,India,Asia,26.8667,80.933
2002-09-15,29.3,0.0,Lucknow,India,Asia,26.8667,80.933
2002-09-16,27.3,0.0,Lucknow,India,Asia,26.8667,80.933
2002-09-18,29.6,0.0,Lucknow,India,Asia,26.8667,80.933
2002-09-20,28.7,0.0,Lucknow,India,Asia,26.8667,80.933
2002-09-22,26.3,0.0,Lucknow,India,Asia,26.8667,80.933
2002-09-23,26.0,3.0,Lucknow,India,Asia,26.8667,80.933
2002-09-25,29.2,0.0,Lucknow,India,Asia,26.8667,80.933
2002-09-26,27.5,0.0,Lucknow,India,Asia,26.8667,80.933
2002-09-29,27.6,0.0,Lucknow,India,Asia,26.8667,80.933
2002-09-30,26.4,0.0,Lucknow,India,Asia,26.8667,80.933
2002-10-01,27.9,0.0,Lucknow,India,Asia,26.8667,80.933
2002-10-02,27.7,0.0,Lucknow,India,Asia,26.8667,80.933
2002-10-03,24.7,0.0,Lucknow,India,Asia,26.8667,80.933
2002-10-05,29.7,0.0,Lucknow,India,Asia,26.8667,80.933
2002-10-09,26.2,0.0,Lucknow,India,Asia,26.8667,80.933
2002-10-10,26.8,0.0,Lucknow,India,Asia,26.8667,80.933
2002-10-11,27.4,0.0,Lucknow,India,Asia,26.8667,80.933
2002-10-12,27.7,0.0,Lucknow,India,Asia,26.8667,80.933
2002-10-14,26.6,0.0,Lucknow,India,Asia,26.8667,80.933
2002-10-15,26.6,0.0,Lucknow,India,Asia,26.8667,80.933
2002-10-16,27.6,0.0,Lucknow,India,Asia,26.8667,80.933
2002-10-21,27.0,0.0,Lucknow,India,Asia,26.8667,80.933
2002-10-25,23.7,0.0,Lucknow,India,Asia,26.8667,80.933
2002-10-27,24.3,0.0,Lucknow,India,Asia,26.8667,80.933
2002-10-28,26.2,0.0,Lucknow,India,Asia,26.8667,80.933
2002-10-29,25.2,0.0,Lucknow,India,Asia,26.8667,80.933
2002-10-30,24.4,0.0,Lucknow,India,Asia,26.8667,80.933
2002-10-31,24.9,0.0,Lucknow,India,Asia,26.8667,80.933
2002-11-02,24.0,0.0,Lucknow,India,Asia,26.8667,80.933
2002-11-03,23.9,0.0,Lucknow,India,Asia,26.8667,80.933
2002-11-04,24.9,0.0,Lucknow,India,Asia,26.8667,80.933
2002-11-06,23.5,0.0,Lucknow,India,Asia,26.8667,80.933
2002-11-07,23.7,0.0,Lucknow,India,Asia,26.8667,80.933
2002-11-08,23.4,0.0,Lucknow,India,Asia,26.8667,80.933
2002-11-09,24.3,0.0,Lucknow,India,Asia,26.8667,80.933
2002-11-10,22.8,0.0,Lucknow,India,Asia,26.8667,80.933
2002-11-11,23.3,0.0,Lucknow,India,Asia,26.8667,80.933
2002-11-13,20.7,0.0,Lucknow,India,Asia,26.8667,80.933
2002-11-14,21.6,0.0,Lucknow,India,Asia,26.8667,80.933
2002-11-15,20.9,0.0,Lucknow,India,Asia,26.8667,80.933
2002-11-16,21.1,0.0,Lucknow,India,Asia,26.8667,80.933
2002-11-21,22.1,0.0,Lucknow,India,Asia,26.8667,80.933
2002-11-22,21.3,0.0,Lucknow,India,Asia,26.8667,80.933
2002-11-23,21.7,0.0,Lucknow,India,Asia,26.8667,80.933
2002-11-24,21.0,0.0,Lucknow,India,Asia,26.8667,80.933
2002-11-26,21.3,0.0,Lucknow,India,Asia,26.8667,80.933
2002-11-27,19.8,0.0,Lucknow,India,Asia,26.8667,80.933
2002-11-28,18.8,0.0,Lucknow,India,Asia,26.8667,80.933
2002-11-29,18.6,0.0,Lucknow,India,Asia,26.8667,80.933
2002-11-30,18.2,0.0,Lucknow,India,Asia,26.8667,80.933
2002-12-02,17.3,0.0,Lucknow,India,Asia,26.8667,80.933
2002-12-03,18.8,0.0,Lucknow,India,Asia,26.8667,80.933
2002-12-05,18.0,0.0,Lucknow,India,Asia,26.8667,80.933
2002-12-06,17.9,0.0,Lucknow,India,Asia,26.8667,80.933
2002-12-07,18.7,0.0,Lucknow,India,Asia,26.8667,80.933
2002-12-08,19.0,0.0,Lucknow,India,Asia,26.8667,80.933
2002-12-10,14.5,0.0,Lucknow,India,Asia,26.8667,80.933
2002-12-11,17.5,0.0,Lucknow,India,Asia,26.8667,80.933
2002-12-12,18.4,0.0,Lucknow,India,Asia,26.8667,80.933
2002-12-13,20.0,0.0,Lucknow,India,Asia,26.8667,80.933
2002-12-15,16.8,0.0,Lucknow,India,Asia,26.8667,80.933
2002-12-16,17.1,0.0,Lucknow,India,Asia,26.8667,80.933
2002-12-18,17.5,0.0,Lucknow,India,Asia,26.8667,80.933
2002-12-19,20.0,0.0,Lucknow,India,Asia,26.8667,80.933
